activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count
201903,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,34895
201903,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,134609
201903,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,131741
201903,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8005
201903,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7717
201903,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16940
201903,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16902
201903,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7724
201903,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,8160
201903,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,24404
201903,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,22372
201903,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9549
201903,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9091
201903,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,9255
201903,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,10064
201903,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,9421
201903,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,9016
201903,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,15210
201903,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,14828
201903,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2190
201903,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2316
201903,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,884
201903,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,926
201903,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,162259
201903,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,166121
201903,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,24831
201903,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,22822
201903,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14210
201903,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,11732
201903,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,344
201903,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1092
201903,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,692
201903,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,1314
201903,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,444
201903,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,143
201903,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,316
201903,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1101
201903,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1581
201903,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1336
201903,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,12647
201903,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12617
201903,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15669
201903,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15591
201903,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,4049
201903,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,4162
201903,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,323
201903,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,13068
201903,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,12710
201903,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,2486
201903,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,2622
201903,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3081
201903,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3488
201903,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6448
201903,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6995
201903,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,7810
201903,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,7719
201903,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,58773
201903,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,63072
201903,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,270
201903,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,309
201903,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8750
201903,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,9132
201903,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,12788
201903,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,12849
201903,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20090
201903,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20177
201903,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,319
201903,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,330
201903,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10525
201903,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10143
201903,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,12656
201903,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,10559
201903,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6613
201903,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6186
201903,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15160
201903,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14137
201903,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,8496
201903,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,8263
201903,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,18142
201903,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,18534
201903,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,172593
201903,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,167195
201903,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,3191
201903,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,3262
201903,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,3363
201903,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,134267
201903,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,134393
201903,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,81
201903,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,4007
201903,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,4166
201903,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,8549
201903,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8825
201903,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,6923
201903,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6736
201903,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9674
201903,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9712
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,9582
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,10588
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,261768
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,258267
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,418869
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,444824
201903,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,314
201903,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,78682
201903,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,82536
201903,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,1046
201903,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,19897
201903,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,16289
201903,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,F,214
201903,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,557
201903,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,4886
201903,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5401
201903,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9887
201903,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,9883
201903,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,34293
201903,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,36932
201903,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,207
201903,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25293
201903,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,2809
201903,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,9430
201903,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,14982
201903,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,6857
201903,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,7473
201903,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11496
201903,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12172
201904,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,6251
201904,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,4991
201904,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,7490
201904,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,7287
201904,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,13124
201904,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,12601
201904,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,31391
201904,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,31144
201904,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,12249
201904,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,11055
201904,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,16909
201904,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,15868
201904,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8835
201904,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,6306
201904,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Deplaned,Other,International,A,1564
201904,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Enplaned,Other,International,A,1307
201904,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6794
201904,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5398
201904,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,3174
201904,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,2834
201904,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,232529
201904,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,232640
201904,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,8768
201904,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,8205
201904,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6624
201904,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5150
201904,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,33437
201904,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,34783
201904,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,127350
201904,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,121301
201904,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8426
201904,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6572
201904,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19882
201904,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19525
201904,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7103
201904,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,7102
201904,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,25484
201904,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18640
201904,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9893
201904,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8477
201904,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,10142
201904,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,9386
201904,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,9027
201904,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,8506
201904,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,14296
201904,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,13810
201904,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,4147
201904,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,4320
201904,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,495
201904,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,467
201904,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,171551
201904,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,168736
201904,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,25351
201904,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,20828
201904,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14419
201904,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,10272
201904,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,1592
201904,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,2275
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,63
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,239
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,207
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1734
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1150
201904,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,1669
201904,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,303
201904,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,147
201904,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,437
201904,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1446
201904,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1944
201904,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2050
201904,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,14252
201904,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,14207
201904,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15553
201904,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,14999
201904,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,4265
201904,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,4576
201904,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,368
201904,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,15058
201904,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,15374
201904,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,4562
201904,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,4424
201904,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3002
201904,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,2954
201904,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7013
201904,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5166
201904,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,7944
201904,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,7832
201904,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,59613
201904,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,59891
201904,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,590
201904,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,726
201904,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,16421
201904,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,14586
201904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,13465
201904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,11158
201904,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,21870
201904,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,19852
201904,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,6776
201904,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6903
201904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9300
201904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9090
201904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,12070
201904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,10382
201904,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5423
201904,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5421
201904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15225
201904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12797
201904,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6458
201904,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6413
201904,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,21383
201904,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,20393
201904,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,151108
201904,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,147134
201904,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,3320
201904,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5265
201904,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,5397
201904,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,139310
201904,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,133680
201904,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,95
201904,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6853
201904,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7164
201904,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9631
201904,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8421
201904,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,7879
201904,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,7102
201904,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8700
201904,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8705
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,7411
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,11241
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,286240
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,268624
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,15
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,453449
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,451468
201904,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,8
201904,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,86880
201904,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,72581
201904,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,432
201904,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13442
201904,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12110
201904,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,F,371
201904,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,348
201904,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,9192
201904,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,8588
201904,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9845
201904,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,12079
201904,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,47216
201904,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,42597
201904,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,1373
201904,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25280
201904,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,2783
201904,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,7192
201904,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,14105
201904,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,8618
201904,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,7999
